YEAR,MONTH,DATE,STORE_CODE,CLASS,DIVISION,SEASON,NONINVENTORY,NET_SALE_QTY,NET_SALE_MRPVALUE,NET_SALE_VALUE,FRESH_SALE_QTY,FRESH_SALE_VALUE,DISCOUNTED_SALE_QTY,DISCOUNTED_SALE_VALUE,TAXAMT,NET_SALE_COSTVALUE
2020,Sep,2020-09-30,CBML-397,EBO,JEANS,AW-19,No,-1,-2899,-2899,-1,-2899,0,0,-310.6,-625.1
2020,Sep,2020-09-30,CBML-068,EBO,JEANS,SS-20,No,50,175250,111848.1,0,0,50,111848.1,11983.91,32779.35
2020,Sep,2020-09-30,CBML-404,FO,MASK,AW-20,No,7,1743,1743,7,1743,0,0,83.02,383.82
2020,Sep,2020-09-30,CBML-340,FO,TROUSER,SS-18,No,1,2599,1039.6,0,0,1,1039.6,49.5,557.09
2020,Sep,2020-09-30,CBML-299,EBO,SHIRT,AW-20,No,9,17191,17191,9,17191,0,0,1841.94,3436.94
2020,Sep,2020-09-30,CBML-272,FO,MASK,AW-20,No,1,249,249,1,249,0,0,11.86,53.23
2020,Sep,2020-09-30,CBML-423,FO,JOGGERS,AW-19,No,6,19994,9997,0,0,6,9997,1071.07,4413.74
2020,Sep,2020-09-30,CBML-392,EBO,MASK,AW-20,No,3,747,747,3,747,0,0,35.58,168.76
2020,Sep,2020-09-30,CBML-331,EBO,SHIRT,AW-20,No,10,21290,21290,10,21290,0,0,2281.12,4251.33
2020,Sep,2020-09-30,CBML-369,FO,JEANS,CLS,No,20,43980,30016.35,0,0,20,30016.35,3215.94,10882.52
2020,Sep,2020-09-30,CBML-388,EBO,TROUSER,SS-20,No,6,17194,10316.4,0,0,6,10316.4,1105.36,3431.34
2020,Sep,2020-09-30,CBML-130,EBO,TROUSER,SS-20,No,7,22993,13795.8,0,0,7,13795.8,1478.12,4194.04
2020,Sep,2020-09-30,CBML-171,EBO,TROUSER,SS-20,No,7,20793,12475.8,0,0,7,12475.8,1336.72,4049.42
2020,Sep,2020-09-30,CBML-168,EBO,TROUSER,SS-20,No,13,45687,27412.2,0,0,13,27412.2,2936.98,7989.27
2020,Sep,2020-09-30,CBML-021,EBO,JEANS,AW-20,No,3,10197,10197,3,10197,0,0,1092.52,1932.27
2020,Sep,2020-09-30,CBML-352,FO,JOGGERS,AW-19,No,3,9797,4898.5,0,0,3,4898.5,524.82,2173.83
2020,Sep,2020-09-30,CBML-364,FO,TROUSER,AW-19,No,4,12496,6248,0,0,4,6248,669.42,2599.13
2020,Sep,2020-09-30,CBML-279,EBO,SHIRT,AW-20,No,13,24887,24887,13,24887,0,0,2666.52,4973.62
2020,Sep,2020-09-30,CBML-394,EBO,TROUSER,SS-20,No,13,39087,23452.2,0,0,13,23452.2,2512.76,7546.24
2020,Sep,2020-09-30,CBML-086,EBO,JEANS,CLS,No,1,2199,1319.4,0,0,1,1319.4,141.36,550
2020,Sep,2020-09-30,CBML-269,FO,TROUSER,AW-19,No,2,6598,3299,0,0,2,3299,353.46,1517.72
2020,Sep,2020-09-30,CBML-002,EBO,TROUSER,SS-20,No,2,4998,2998.8,0,0,2,2998.8,321.32,1089.98
2020,Sep,2020-09-30,CBML-148,FO,JEANS,AW-19,No,12,38188,19094,0,0,12,19094,2045.72,7978.67
2020,Sep,2020-09-30,CBML-148,FO,JEANS,SS-19,No,-3,-17897,-8068.9,0,0,-3,-8068.9,-864.56,-3228.53
2020,Sep,2020-09-30,CBML-168,EBO,MASK,AW-20,No,6,1494,1494,6,1494,0,0,71.16,335.38
2020,Sep,2020-09-30,CBML-333,EBO,MASK,AW-20,No,3,747,747,3,747,0,0,35.58,160.76
2020,Sep,2020-09-30,CBML-446,EBO,MASK,AW-20,No,13,3237,3237,13,3237,0,0,154.18,727.2
2020,Sep,2020-09-30,CBML-448,FO,JEANS,SS-20,No,3,9597,5758.2,0,0,3,5758.2,616.94,1927.53
2020,Sep,2020-09-30,CBML-430,DB,MASK,AW-20,No,3,747,747,3,747,0,0,35.58,159.69
2020,Sep,2020-09-30,CBML-406,EBO,SHIRT,AW-20,No,5,9295,9295,5,9295,0,0,995.94,1975.77
2020,Sep,2020-09-30,CBML-394,EBO,JEANS,CLS,No,1,2199,1319.4,0,0,1,1319.4,141.36,550
2020,Sep,2020-09-30,CBML-246,EBO,JEANS,AW-19,No,-1,-3199,-1919.4,0,0,-1,-1919.4,-205.65,-692.53
2020,Sep,2020-09-30,CBML-152,EBO,MASK,AW-20,No,13,3237,3237,13,3237,0,0,154.18,716.27
2020,Sep,2020-09-30,CBML-394,EBO,T-SHIRT,FW-19,No,1,2299,1149.5,0,0,1,1149.5,123.16,495
2020,Sep,2020-09-30,CBML-158,EBO,MASK,AW-20,No,10,2490,1992,8,1992,2,0,94.88,557.37
2020,Sep,2020-09-30,CBML-433,EBO,SHIRT,AW-20,No,4,8046,8046,4,8046,0,0,925.65,1583.8
2020,Sep,2020-09-30,CBML-385,EBO,JEANS,AW-20,No,-5,-18195,-18195,-5,-18195,0,0,-1949.47,-3433.41
2020,Sep,2020-09-30,CBML-120,EBO,TROUSER,SS-20,No,2,6098,2219.2,-1,-3599,3,5818.2,237.78,1171.46
2020,Sep,2020-09-30,CBML-046,EBO,SHIRT,AW-20,No,2,4198,4198,2,4198,0,0,449.8,891.3
2020,Sep,2020-09-30,CBML-332,EBO,JEANS,AW-20,No,6,19794,19794,6,19794,0,0,2120.76,3858.93
2020,Sep,2020-09-30,CBML-281,EBO,JEANS,AW-18,No,-1,-3699,-3699,-1,-3699,0,0,-396.32,-801.4
2020,Sep,2020-09-30,CBML-300,EBO,MASK,AW-20,No,3,747,747,3,747,0,0,35.58,165.83
2020,Sep,2020-09-30,CBML-148,FO,T-SHIRT,FW-18,No,2,3198,1599,0,0,2,1599,76.16,700
2020,Sep,2020-09-30,CBML-232,FO,JEANS,FW-18,No,0,0,0,0,0,0,0,0,0
2020,Sep,2020-09-30,CBML-368,EBO,TROUSER,AW-19,No,2,5798,2899,0,0,2,2899,310.6,1300.02
2020,Sep,2020-09-30,CBML-445,EBO,TROUSER,SS-20,No,3,9697,5818.2,0,0,3,5818.2,623.38,1781.15
2020,Sep,2020-09-30,CBML-351,FO,MASK,AW-20,No,7,1743,1743,7,1743,0,0,83.02,376.61
2020,Sep,2020-09-30,CBML-223,EBO,MASK,AW-20,No,9,2241,2241,9,2241,0,0,106.74,494.28
2020,Sep,2020-09-30,CBML-054,EBO,JEANS,CLS,No,1,2199,1319.4,0,0,1,1319.4,141.36,550
2020,Sep,2020-09-30,CBML-441,DB,JACKET,AW-19,No,3,12797,6398.5,0,0,3,6398.5,685.54,2850
2020,Sep,2020-09-30,CBML-363,EBO,T-SHIRT,FS-19,No,1,1399,699.5,0,0,1,699.5,33.3,330
2020,Sep,2020-09-30,CBML-436,EBO,SHIRT,AW-19,No,-1,-2499,-1249.5,0,0,-1,-1249.5,-133.88,-535.68
2020,Sep,2020-09-30,CBML-021,EBO,SHIRT,AW-19,No,3,7247,3623.5,0,0,3,3623.5,388.22,1423.36
2020,Sep,2020-09-30,CBML-151,EBO,JEANS,AW-20,No,9,31491,31491,9,31491,0,0,3374,6062.74
2020,Sep,2020-09-30,CBML-456,EBO,JEANS,CLS,No,2,4398,2638.8,0,0,2,2638.8,282.72,1014.3
2020,Sep,2020-09-30,CBML-378,EBO,JEANS,CLS,No,5,10995,7366.65,0,0,5,7366.65,789.26,2687.47
2020,Sep,2020-09-30,CBML-020,EBO,JEANS,AW-20,No,13,43387,43387,13,43387,0,0,4648.57,8335.19
2020,Sep,2020-09-30,CBML-448,FO,SHIRT,FW-19,No,1,1799,899.5,0,0,1,899.5,42.84,329.07
2020,Sep,2020-09-30,CBML-318,EBO,T-SHIRT,AW-20,No,7,9993,9993,7,9993,0,0,1070.66,2065
2020,Sep,2020-09-30,CBML-440,FO,TROUSER,AW-19,No,2,6298,3149,0,0,2,3149,337.4,1424.83
2020,Sep,2020-09-30,CBML-272,FO,SHIRT,FW-19,No,6,11194,5597,0,0,6,5597,266.56,2224.95
2020,Sep,2020-09-30,CBML-378,EBO,ACCESSORIES,A-19,No,2,5498,2749,0,0,2,2749,419.34,1490.91
2020,Sep,2020-09-30,CBML-135,FO,JOGGERS,AW-19,No,2,6798,3399,0,0,2,3399,364.16,1500.03
2020,Sep,2020-09-30,CBML-021,EBO,T-SHIRT,AW-20,No,7,8793,8793,7,8793,0,0,942.08,1765
2020,Sep,2020-09-30,CBML-250,EBO,ACCESSORIES,S-19,No,2,6398,3199,0,0,2,3199,488,1677.823
2020,Sep,2020-09-30,CBML-078,EBO,JEANS,CLS,No,-1,-2199,-2199,-1,-2199,0,0,-235.6,-550
2020,Sep,2020-09-30,CBML-078,EBO,JEANS,AW-19,No,-1,-2699,-2699,-1,-2699,0,0,-289.18,-581.84
2020,Sep,2020-09-30,CBML-310,EBO,SHIRT,AW-20,No,2,3898,3898,2,3898,0,0,417.66,788.6
2020,Sep,2020-09-30,CBML-210,EBO,JEANS,CLS,No,2,4398,2638.8,0,0,2,2638.8,282.72,1057.15
2020,Sep,2020-09-30,CBML-024,EBO,SHIRT,AW-19,No,1,1999,999.5,0,0,1,999.5,47.6,361.2
2020,Sep,2020-09-30,CBML-408,FO,SWEAT SHIRT,AW-19,No,1,2199,1099.5,0,0,1,1099.5,117.8,480
2020,Sep,2020-09-30,CBML-336,EBO,TROUSER,SS-20,No,5,16895,10137,0,0,5,10137,1086.1,3024.14
2020,Sep,2020-09-30,CBML-434,FO,FLATKNITS,AW-19,No,1,2399,1199.5,0,0,1,1199.5,128.52,510
2020,Sep,2020-09-30,CBML-397,EBO,TROUSER,SS-20,No,4,13296,7977.6,0,0,4,7977.6,854.74,2422.06
2020,Sep,2020-09-30,CBML-290,FO,JEANS,SS-19,No,4,15596,7798,0,0,4,7798,835.52,3133.87
2020,Sep,2020-09-30,CBML-286,FO,MASK,AW-20,No,2,498,498,2,498,0,0,23.72,111.53
2020,Sep,2020-09-30,CBML-244,EBO,ACCESSORIES,A-19,No,1,2799,1399.5,0,0,1,1399.5,213.48,783.4
2020,Sep,2020-09-30,CBML-244,EBO,ACCESSORIES,S-20,No,2,4998,2998.8,0,0,2,2998.8,457.44,1558.27
2020,Sep,2020-09-30,CBML-457,EBO,SHIRT,FW-19,No,0,600,300,0,0,0,300,85.68,157.56
2020,Sep,2020-09-30,CBML-035,EBO,JEANS,AW-20,No,4,13096,13096,4,13096,0,0,1403.12,2520.76
2020,Sep,2020-09-30,CBML-292,FO,JEANS,CLS,No,7,15393,11324.85,0,0,7,11324.85,1213.34,3860
2020,Sep,2020-09-30,CBML-299,EBO,JEANS,AW-20,No,3,9597,9597,3,9597,0,0,1028.24,1840.22
2020,Sep,2020-09-30,CBML-362,EBO,JEANS,CLS,No,2,4398,2638.8,0,0,2,2638.8,282.72,1100
2020,Sep,2020-09-30,CBML-378,EBO,ACCESSORIES,S-19,No,1,3499,1749.5,0,0,1,1749.5,266.88,878.062
2020,Sep,2020-09-30,CBML-232,FO,JEANS,SS-20,No,3,8997,6747.75,0,0,3,6747.75,723,1851.69
2020,Sep,2020-09-30,CBML-378,EBO,MASK,AW-20,No,3,747,747,3,747,0,0,35.58,165.83
2020,Sep,2020-09-30,CBML-130,EBO,JEANS,AW-20,No,3,9397,9397,3,9397,0,0,1006.8,1959.28
2020,Sep,2020-09-30,CBML-111,EBO,JEANS,CLS,No,2,4398,2638.8,0,0,2,2638.8,282.72,1057.15
2020,Sep,2020-09-30,CBML-064,EBO,BLAZER,AW-19,No,1,5999,2999.5,0,0,1,2999.5,321.38,1523.77
2020,Sep,2020-09-30,CBML-404,FO,SWEATERS,AW-19,No,1,2599,1299.5,0,0,1,1299.5,139.24,472.39
2020,Sep,2020-09-30,CBML-340,FO,SHIRT,AW-18,No,0,-600,-300,0,0,0,-300,-79.72,-205.56
2020,Sep,2020-09-30,CBML-386,EBO,JEANS,AW-20,No,2,6698,6698,2,6698,0,0,717.64,1226.38
2020,Sep,2020-09-30,CBML-406,EBO,T-SHIRT,AW-20,No,2,2798,2798,2,2798,0,0,299.78,562
2020,Sep,2020-09-30,CBML-319,EBO,MASK,AW-20,No,2,498,498,2,498,0,0,23.72,107.53
2020,Sep,2020-09-30,CBML-390,EBO,TROUSER,AW-19,No,1,3499,1749.5,0,0,1,1749.5,187.44,641.05
2020,Sep,2020-09-30,CBML-353,FO,JEANS,CLS,No,2,4398,2968.65,0,0,2,2968.65,318.06,1100
2020,Sep,2020-09-30,CBML-375,EBO,SHIRT,AW-20,No,5,9595,9595,5,9595,0,0,1028.08,2046.82
2020,Sep,2020-09-30,CBML-410,FO,JOGGERS,AW-19,No,1,2999,1499.5,0,0,1,1499.5,160.66,659.7
2020,Sep,2020-09-30,CBML-184,EBO,MASK,AW-20,No,5,1245,1245,5,1245,0,0,59.3,282.15
2020,Sep,2020-09-30,CBML-174,EBO,JEANS,AW-20,No,7,24093,24093,7,24093,0,0,2581.36,4538.77
2020,Sep,2020-09-30,CBML-448,FO,JEANS,SS-19,No,2,6898,3449,0,0,2,3449,369.54,1551.65
2020,Sep,2020-09-30,CBML-238,EBO,JEANS,CLS,No,1,2199,1539.3,0,0,1,1539.3,164.92,552.44
2020,Sep,2020-09-30,CBML-444,EBO,ACCESSORIES,A-19,No,2,6998,3499,0,0,2,3499,533.76,1935.34
2020,Sep,2020-09-30,CBML-390,EBO,SHIRT,AW-19,No,-1,-1999,-999.5,0,0,-1,-999.5,-47.6,-421.21
2020,Sep,2020-09-30,CBML-178,EBO,SHIRT,AW-20,No,5,9695,9695,5,9695,0,0,1038.78,1990.49
2020,Sep,2020-09-30,CBML-085,FO,ACCESSORIES,S-19,No,1,3599,1799.5,0,0,1,1799.5,274.5,814.75
2020,Sep,2020-09-30,CBML-228,EBO,T-SHIRT,AW-20,No,7,9993,9993,7,9993,0,0,1070.66,2070
2020,Sep,2020-09-30,CBML-136,EBO,JEANS,AW-20,No,5,15195,15195,5,15195,0,0,1628.04,3025.3
2020,Sep,2020-09-30,CBML-316,EBO,JEANS,CLS,No,3,6597,3958.2,0,0,3,3958.2,424.08,1650
2020,Sep,2020-09-30,CBML-183,EBO,JEANS,AW-20,No,11,35389,35389,11,35389,0,0,3791.68,6903.44
2020,Sep,2020-09-30,CBML-006,FO,JEANS,CLS,No,2,4398,3188.55,0,0,2,3188.55,341.62,1075.32
2020,Sep,2020-09-30,CBML-439,EBO,TROUSER,SS-20,No,2,7198,4318.8,0,0,2,4318.8,462.72,1236.16
2020,Sep,2020-09-30,CBML-141,EBO,JEANS,SS-20,No,16,53084,32900.1,0,0,16,32900.1,3525.02,10337.39
2020,Sep,2020-09-30,CBML-158,EBO,JEANS,CLS,No,5,10995,7427.93,0,0,5,7427.93,795.82,2752.58
2020,Sep,2020-09-30,CBML-315,EBO,MASK,AW-20,No,1,249,249,1,249,0,0,11.86,53.23
2020,Sep,2020-09-30,CBML-148,FO,FLATKNITS,AW-19,No,1,2399,1199.5,0,0,1,1199.5,128.52,525
2020,Sep,2020-09-30,CBML-449,EBO,SHIRT,AW-20,No,8,16792,16792,8,16792,0,0,1799.14,3271.56
2020,Sep,2020-09-30,CBML-130,EBO,SHIRT,AW-20,No,3,5847,5847,3,5847,0,0,626.48,1204.49
2020,Sep,2020-09-30,CBML-149,EBO,SHIRT,AW-20,No,3,7497,7497,3,7497,0,0,803.26,1713.09
2020,Sep,2020-09-30,CBML-450,EBO,JEANS,SS-19,No,1,2199,1539.3,0,0,1,1539.3,164.92,519.42
2020,Sep,2020-09-30,CBML-371,EBO,JEANS,CLS,No,4,8796,5277.6,0,0,4,5277.6,565.44,2200
2020,Sep,2020-09-30,CBML-415,EBO,T-SHIRT,AW-20,No,5,6795,6795,5,6795,0,0,728.02,1390
2020,Sep,2020-09-30,CBML-275,EBO,SHIRT,AW-20,No,10,21490,21490,10,21490,0,0,2302.54,4409.03
2020,Sep,2020-09-30,CBML-233,EBO,MASK,AW-20,No,5,1245,1245,5,1245,0,0,59.3,275.22
2020,Sep,2020-09-30,CBML-280,EBO,SHIRT,AW-20,No,2,3898,3898,2,3898,0,0,417.66,832.41
2020,Sep,2020-09-30,CBML-421,EBO,SHIRT,AW-19,No,6,11594,5797,0,0,6,5797,276.06,2162.83
2020,Sep,2020-09-30,CBML-119,EBO,JEANS,AW-20,No,1,2999,2999,1,2999,0,0,321.32,566
2020,Sep,2020-09-30,CBML-456,EBO,T-SHIRT,AW-20,No,2,3198,3198,2,3198,0,0,342.64,680
2020,Sep,2020-09-30,CBML-162,EBO,SHIRT,AW-20,No,0,1000,1000,0,1000,0,0,107.14,244.15
2020,Sep,2020-09-30,CBML-189,EBO,SHIRT,AW-20,No,34,73366,73181.38,32,69768,2,3413.38,7841,15128.69
2020,Sep,2020-09-30,CBML-442,DB,SHIRT,AW-20,No,14,30486,30486,14,30486,0,0,3266.38,6073.56
2020,Sep,2020-09-30,CBML-237,EBO,JEANS,SS-19,No,1,2199,1539.3,0,0,1,1539.3,164.92,519.42
2020,Sep,2020-09-30,CBML-321,EBO,SHIRT,AW-20,No,3,6497,6497,3,6497,0,0,696.12,1395.05
2020,Sep,2020-09-30,CBML-224,EBO,JEANS,AW-20,No,4,13896,13896,4,13896,0,0,1488.84,2658.21
2020,Sep,2020-09-30,CBML-421,EBO,SHIRT,AW-20,No,4,8646,8646,4,8646,0,0,926.38,1694.96
2020,Sep,2020-09-30,CBML-369,FO,T-SHIRT,FS-19,No,2,2798,1399,0,0,2,1399,66.6,660
2020,Sep,2020-09-30,CBML-401,EBO,T-SHIRT,AW-20,No,3,3597,3597,3,3597,0,0,385.38,692
2020,Sep,2020-09-30,CBML-171,EBO,JEANS,AW-20,No,3,9097,9097,3,9097,0,0,974.68,1841.6
2020,Sep,2020-09-30,CBML-035,EBO,JEANS,AW-19,No,-3,-10397,-8847.5,-2,-7298,-1,-1549.5,-947.94,-2221.59
2020,Sep,2020-09-30,CBML-035,EBO,SHIRT,AW-19,No,-4,-8196,-5147.5,-1,-2099,-3,-3048.5,-370.08,-1696.92
2020,Sep,2020-09-30,CBML-393,EBO,T-SHIRT,AW-20,No,2,3198,3198,2,3198,0,0,342.64,680
2020,Sep,2020-09-30,CBML-307,EBO,ACCESSORIES,S-20,No,2,5798,3478.8,0,0,2,3478.8,530.66,1853.18
2020,Sep,2020-09-30,CBML-202,EBO,SHIRT,AW-20,No,9,19691,19691,9,19691,0,0,2109.76,4098.62
2020,Sep,2020-09-30,CBML-128,EBO,JEANS,AW-19,No,1,2999,1499.5,0,0,1,1499.5,160.66,646.98
2020,Sep,2020-09-30,CBML-038,EBO,SHIRT,AW-20,No,1,1799,1799,1,1799,0,0,192.76,379
2020,Sep,2020-09-30,CBML-177,EBO,JEANS,AW-20,No,1,2999,2999,1,2999,0,0,321.32,613.38
2020,Sep,2020-09-30,CBML-205,EBO,SHIRT,AW-20,No,3,5797,5797,3,5797,0,0,621.12,1151.46
2020,Sep,2020-09-30,CBML-393,EBO,JEANS,SS-19,No,1,2199,1539.3,0,0,1,1539.3,164.92,553
2020,Sep,2020-09-30,CBML-367,EBO,JEANS,AW-20,No,5,17095,17095,5,17095,0,0,1831.6,3278.76
2020,Sep,2020-09-30,CBML-058,EBO,JEANS,AW-20,No,1,3599,3599,1,3599,0,0,385.6,634.52
2020,Sep,2020-09-30,CBML-446,EBO,TROUSER,AW-19,No,-1,-2799,-1399.5,0,0,-1,-1399.5,-149.94,-578.13
2020,Sep,2020-09-30,CBML-267,EBO,T-SHIRT,AW-20,No,2,2398,2398,2,2398,0,0,256.92,460
2020,Sep,2020-09-30,CBML-123,EBO,JEANS,SS-19,No,1,2199,1539.3,0,0,1,1539.3,164.92,519.42
2020,Sep,2020-09-30,CBML-431,DB,JEANS,CLS,No,2,4398,3078.6,0,0,2,3078.6,329.84,1110
2020,Sep,2020-09-30,CBML-290,FO,JOGGERS,FW-19,No,1,2599,1299.5,0,0,1,1299.5,139.24,540
2020,Sep,2020-09-30,CBML-420,EBO,T-SHIRT,FW-19,No,1,2299,1149.5,0,0,1,1149.5,123.16,545
2020,Sep,2020-09-30,CBML-232,FO,FLATKNITS,AW-19,No,1,2399,1199.5,0,0,1,1199.5,128.52,525
2020,Sep,2020-09-30,CBML-438,DB,T-SHIRT,AW-20,No,1,1199,1199,1,1199,0,0,128.46,222
2020,Sep,2020-09-30,CBML-116,EBO,JEANS,CLS,No,1,2199,1649.25,0,0,1,1649.25,176.7,550
2020,Sep,2020-09-30,CBML-196,EBO,JEANS,AW-20,No,1,2999,2999,1,2999,0,0,321.32,601.18
2020,Sep,2020-09-30,CBML-405,EBO,JEANS,SS-19,No,1,2199,1539.3,0,0,1,1539.3,164.92,565
2020,Sep,2020-09-30,CBML-219,EBO,JEANS,AW-20,No,1,2899,2899,1,2899,0,0,310.6,613.84
2020,Sep,2020-09-30,CBML-103,EBO,TROUSER,SS-20,No,1,2499,1499.4,0,0,1,1499.4,160.66,544.99
2020,Sep,2020-09-30,CBML-064,EBO,JEANS,AW-20,No,1,2899,2899,1,2899,0,0,310.6,613.84
2020,Sep,2020-09-30,CBML-412,EBO,SHIRT,SS-20,No,163,312837,191160.35,2,3398,161,187762.35,18857.87,62655.16
2020,Sep,2020-09-30,CBML-171,EBO,SHIRT,SS-20,No,229,452671,269227.2,30,56670,199,212557.2,27639.98,90239.59
2020,Sep,2020-09-30,CBML-171,EBO,JEANS,SS-20,No,106,359794,216866.1,0,0,106,216866.1,23235.98,69790.13
2020,Sep,2020-09-30,CBML-351,FO,JEANS,AW-19,No,12,39388,19694,0,0,12,19694,2110.08,7946.43
2020,Sep,2020-09-30,CBML-420,EBO,JEANS,SS-20,No,24,83076,50835.3,0,0,24,50835.3,5446.76,15776.04
2020,Sep,2020-09-30,CBML-412,EBO,T-SHIRT,SS-20,No,79,111121,65767.9,3,4997,76,60770.9,3634.3,22922
2020,Sep,2020-09-30,CBML-446,EBO,SHIRT,SS-20,No,181,349669,207830.6,31,54419,150,153411.6,21543.34,69883.39
2020,Sep,2020-09-30,CBML-321,EBO,T-SHIRT,SS-20,No,100,140900,68572,45,64255,55,4317,6471.72,29492
2020,Sep,2020-09-30,CBML-444,EBO,JEANS,SS-20,No,93,308407,184174.5,0,0,93,184174.5,19733.32,61064.03
2020,Sep,2020-09-30,CBML-444,EBO,T-SHIRT,SS-20,No,115,160285,73932.95,48,67952,67,5980.95,6911.3,33147
2020,Sep,2020-09-30,CBML-359,EBO,T-SHIRT,SS-20,No,33,48367,22125.25,11,16189,22,5936.25,1826.86,9861
2020,Sep,2020-09-30,CBML-361,EBO,MASK,AW-20,No,20,4980,4959.46,16,3984,4,975.46,236.24,1113.95
2020,Sep,2020-09-30,CBML-289,EBO,SHIRT,SS-20,No,161,314339,186545.05,33,59917,128,126628.05,19562.68,62991.94
2020,Sep,2020-09-30,CBML-183,EBO,SHIRT,SS-20,No,265,519285,301627.05,55,103095,210,198532.05,30986.46,104059.49
2020,Sep,2020-09-30,CBML-017,EBO,JEANS,SS-20,No,73,251827,144563.15,-7,-24093,80,168656.15,15489.11,48914.32
2020,Sep,2020-09-30,CBML-003,EBO,JEANS,SS-20,No,136,459964,276058.35,-1,-3699,137,279757.35,29578.16,89840.65
2020,Sep,2020-09-30,CBML-214,EBO,SHIRT,SS-20,No,372,724128,438042.85,7,13843,365,424199.85,43827.66,143526.15
2020,Sep,2020-09-30,CBML-369,FO,SHIRT,SS-20,No,109,207141,131250.95,1,1799,108,129451.95,13289.66,41200.83
2020,Sep,2020-09-30,CBML-236,EBO,JEANS,SS-20,No,71,239229,144002.25,0,0,71,144002.25,15428.96,47175.47
2020,Sep,2020-09-30,CBML-236,EBO,T-SHIRT,SS-20,No,79,107221,53181.6,33,45867,46,7314.6,4679.94,22107
2020,Sep,2020-09-30,CBML-078,EBO,JEANS,SS-20,No,145,496655,297541.4,-2,-5998,147,303539.4,31879.78,97561.96
2020,Sep,2020-09-30,CBML-190,EBO,T-SHIRT,SS-20,No,118,165582,96850.8,2,3198,116,93652.8,4734.94,33804
2020,Sep,2020-09-30,CBML-454,EBO,T-SHIRT,AW-19,No,17,27683,13841.5,0,0,17,13841.5,659.22,5776
2020,Sep,2020-09-30,CBML-126,EBO,SHIRT,SS-20,No,235,441115,256219.85,42,76808,193,179411.85,26303.54,87675.76
2020,Sep,2020-09-30,CBML-451,EBO,JEANS,SS-19,No,-1,-2199,-1539.3,0,0,-1,-1539.3,-164.92,-519.42
2020,Sep,2020-09-30,CBML-426,FO,T-SHIRT,AW-19,No,53,87347,43673.5,0,0,53,43673.5,2213.88,18638
2020,Sep,2020-09-30,CBML-425,EBO,SHIRT,SS-20,No,167,329233,201917.6,1,1799,166,200118.6,20317.36,65873.05
2020,Sep,2020-09-30,CBML-210,EBO,JEANS,SS-20,No,31,111369,66821.4,0,0,31,66821.4,7159.48,21541.4
2020,Sep,2020-09-30,CBML-348,EBO,SHIRT,SS-20,No,298,573502,331338.45,58,107292,240,224046.45,34777.06,113926.28
2020,Sep,2020-09-30,CBML-348,EBO,JEANS,SS-20,No,251,852749,513103.95,0,0,251,513103.95,54976.04,165276.87
2020,Sep,2020-09-30,CBML-292,FO,SHIRT,AW-19,No,237,476113,238056.5,0,0,237,238056.5,14880,94777.56
2020,Sep,2020-09-30,CBML-167,EBO,T-SHIRT,SS-20,No,56,78844,35395.3,25,36175,31,-779.7,3339.22,16058
2020,Sep,2020-09-30,CBML-221,EBO,SHIRT,SS-20,No,115,215085,128701.3,31,55069,84,73632.3,13429.28,42480.47
2020,Sep,2020-09-30,CBML-385,EBO,SHIRT,SS-20,No,217,418383,206331.9,-25,-52375,242,258706.9,21681.12,81878.48
2020,Sep,2020-09-30,CBML-020,EBO,SHIRT,SS-20,No,257,491693,318382.21,-5,-9395,262,327777.21,32489.02,97159.52
2020,Sep,2020-09-30,CBML-112,EBO,SHIRT,SS-20,No,54,103346,64271.4,0,0,54,64271.4,6641.8,20544.32
2020,Sep,2020-09-30,CBML-380,EBO,T-SHIRT,SS-20,No,138,196562,90918.4,55,81145,83,9773.4,8755.18,40567
2020,Sep,2020-09-30,CBML-352,FO,T-SHIRT,AW-19,No,58,91442,45721,0,0,58,45721,2177.46,19305
2020,Sep,2020-09-30,CBML-290,FO,SHIRT,AW-19,No,117,241983,120946.46,0,0,117,120946.46,8435.49,47497.62
2020,Sep,2020-09-30,CBML-457,EBO,T-SHIRT,AW-19,No,76,130124,65062,0,0,76,65062,3705.46,27677
2020,Sep,2020-09-30,CBML-138,EBO,T-SHIRT,SS-20,No,8,11792,7075.2,0,0,8,7075.2,336.88,2435
2020,Sep,2020-09-30,CBML-066,EBO,MASK,AW-20,No,15,3735,3486,14,3486,1,0,166.04,825.66
2020,Sep,2020-09-30,CBML-318,EBO,T-SHIRT,SS-20,No,109,156191,93174.28,2,3298,107,89876.28,4637.26,32182
2020,Sep,2020-09-30,CBML-447,EBO,JEANS,SS-20,No,80,273420,164501.85,0,0,80,164501.85,17625.44,53076.54
2020,Sep,2020-09-30,CBML-177,EBO,T-SHIRT,SS-20,No,96,132904,69041.45,40,57560,56,11481.45,6519.34,27554
2020,Sep,2020-09-30,CBML-097,EBO,T-SHIRT,SS-20,No,54,75746,31377.8,21,29879,33,1498.8,3046.76,15734
2020,Sep,2020-09-30,CBML-202,EBO,TROUSER,SS-20,No,14,48186,28371.75,0,0,14,28371.75,3039.8,8557.09
2020,Sep,2020-09-30,CBML-385,EBO,JEANS,SS-20,No,93,311107,177711.75,-12,-40688,105,218399.75,19040.76,61318.53
2020,Sep,2020-09-30,CBML-372,EBO,TROUSER,SS-20,No,11,35189,21113.4,0,0,11,21113.4,2262.16,6527.79
